sample_id,path,sample_rate,frames,duration_seconds,sha256
1067_WSI_XX_happy,AudioWAV/1067_WSI_HAP_XX.wav,16000,43777,2.7360625,d5d3fb42626985e8d81821e61b01f242de376c9beb16e6768ba904d929ef9749
1067_WSI_XX_sad,AudioWAV/1067_WSI_SAD_XX.wav,16000,39506,2.469125,0323dff0b25fd7199474d0788c9e89dccfd1b331eb84ea9a997133e0d7dd8988
1068_DFA_XX_happy,AudioWAV/1068_DFA_HAP_XX.wav,16000,40574,2.535875,88f6cfa3f4fcc05adf3e835c4a13f9598b61a8cad878a66e0abb3a48d8b085ff
1068_DFA_XX_sad,AudioWAV/1068_DFA_SAD_XX.wav,16000,46980,2.93625,0e32c87cb718ae0a92c2fb93911a6d393aec7359f72bc2bae836e65be98152f7
1068_IOM_XX_happy,AudioWAV/1068_IOM_HAP_XX.wav,16000,39506,2.469125,ffe9efc0efe22d2d53570d767497b9da7262858771fd50f32901270a236810d4
1068_IOM_XX_sad,AudioWAV/1068_IOM_SAD_XX.wav,16000,46980,2.93625,50f95d2c1dc9416eb52c19dc71a6084dc934c7dcad89124878db1847cc7f4f62
1068_ITH_XX_happy,AudioWAV/1068_ITH_HAP_XX.wav,16000,40040,2.5025,62f83cdb863202b805e36885d2ab969bb79bdbaeabf879a94324a8c64a3baf0d
1068_ITH_XX_sad,AudioWAV/1068_ITH_SAD_XX.wav,16000,51785,3.2365625,c9ba763f41507920b8eb9e4bfba9b2d6b7f065995e1626f9835975e79359aae7
1068_ITS_XX_happy,AudioWAV/1068_ITS_HAP_XX.wav,16000,43777,2.7360625,fe6d665595b569c2d9d0ecf1f8e2b3cfa62315b5c6ca1acdf93e39aa5eec3fed
1068_ITS_XX_sad,AudioWAV/1068_ITS_SAD_XX.wav,16000,44845,2.8028125,d39f28552eacce2dc4657446381c5a474345376066de41277fde252f9548ff5e
1068_IWL_XX_happy,AudioWAV/1068_IWL_HAP_XX.wav,16000,42709,2.6693125,4863a69d87b25be56bdf2c173cfbd2761d02a3e4998557a162740c3a9776d513
1068_IWL_XX_sad,AudioWAV/1068_IWL_SAD_XX.wav,16000,45912,2.8695,b12e926ce93ae1183a07cd65ceb07578f837cece6b26762ee282ec1fa3f14670
1068_IWW_XX_happy,AudioWAV/1068_IWW_HAP_XX.wav,16000,31498,1.968625,d25551e85e31a75d3a8bb91a42a06c5ad3f260ab5cc7c2231f8e33be3550db95
1068_IWW_XX_sad,AudioWAV/1068_IWW_SAD_XX.wav,16000,44311,2.7694375,231fa8b0ed8371e6a09e0399a28dba35b2dc3dd418b46af94fb2f4b984bfb113
1068_MTI_XX_happy,AudioWAV/1068_MTI_HAP_XX.wav,16000,42175,2.6359375,54ab32a71a790069dfda396d266abea9e343c104a7c3a8218eafb17b0136518b
1068_MTI_XX_sad,AudioWAV/1068_MTI_SAD_XX.wav,16000,42709,2.6693125,be98473c14b5c352ff8778da21d2bdfa8d5f5e47292a916bd0600b62d6bf3d14
1068_TAI_XX_happy,AudioWAV/1068_TAI_HAP_XX.wav,16000,37904,2.369,7e79567755920858bfd260f70915f4500ec23d3d8d6d66ecc4e12ddb3f95cc74
1068_TAI_XX_sad,AudioWAV/1068_TAI_SAD_XX.wav,16000,55522,3.470125,881e6b652ff13ca75febaf5984f66805338a3be8d46cb630a8504941f7f516b5
1068_TIE_XX_happy,AudioWAV/1068_TIE_HAP_XX.wav,16000,52319,3.2699375,697348ca8b41d3d1f8f105d40a282d4b3390b96a4c079443ac8cc6333a6c01f3
1068_TIE_XX_sad,AudioWAV/1068_TIE_SAD_XX.wav,16000,52853,3.3033125,1a34f4b0f9298a88bf5dafaa1885497d6271fb10e163e5d57f7368d06ff69f60
1068_TSI_XX_happy,AudioWAV/1068_TSI_HAP_XX.wav,16000,36303,2.2689375,e13859be2e1ca038332711166d7adf3987045e728d67efd128cca3c616f6b999
1068_TSI_XX_sad,AudioWAV/1068_TSI_SAD_XX.wav,16000,41108,2.56925,25990ef186e5969817fb5066fd9c79bd070ecc761997fe6f19727b622f059af1
1068_WSI_XX_happy,AudioWAV/1068_WSI_HAP_XX.wav,16000,36303,2.2689375,eb425642a595fd3db6278ba105d1643d384d4175387e1232c542ffa39348694b
1068_WSI_XX_sad,AudioWAV/1068_WSI_SAD_XX.wav,16000,46446,2.902875,8f413d3cbc58e6c1224b890a4b76ac39488ae9e746627de2025f72d02dda512e
1069_DFA_XX_happy,AudioWAV/1069_DFA_HAP_XX.wav,16000,29363,1.8351875,0f2ababd032b24a2c68c6448f6b16f18d2d7fef27406ff42a6ca042aa5ace350
1069_DFA_XX_sad,AudioWAV/1069_DFA_SAD_XX.wav,16000,26693,1.6683125,df2b05c6a283130a2ad8a34f5fabe4880062a427bda32dd9040b1e1b3c4860b1
1069_IOM_XX_happy,AudioWAV/1069_IOM_HAP_XX.wav,16000,29896,1.8685,12c5f937f475cb4ec180efafef5f799473bdfe32fb8fd25d7688dc6ed61d4f17
1069_IOM_XX_sad,AudioWAV/1069_IOM_SAD_XX.wav,16000,34167,2.1354375,04fc0b64348c0a2727ac60fc3c763df972f5d3f02b115c39316a7a2de02cf24f
1069_ITH_XX_happy,AudioWAV/1069_ITH_HAP_XX.wav,16000,30430,1.901875,ee6ef2cd29dacd7eded5b25769b3d5edf4577773b0616fe5c4a5407f36f50025
1069_ITH_XX_sad,AudioWAV/1069_ITH_SAD_XX.wav,16000,43777,2.7360625,5d1cc92f87e20b7f9f11e04430be6877f1458f5eb6c15c4f9ccc8187ffa474f7
1069_ITS_XX_happy,AudioWAV/1069_ITS_HAP_XX.wav,16000,32032,2.002,ad05431512f2b434e84aa94aae18123e857d16ec395dcf8b90e7262243eac577
1069_ITS_XX_sad,AudioWAV/1069_ITS_SAD_XX.wav,16000,40040,2.5025,a019695c905ff798565873ec399e2173114e560fb782d7529b669f4cfdd8b08a
1069_IWL_XX_happy,AudioWAV/1069_IWL_HAP_XX.wav,16000,34701,2.1688125,6eb3daaf2183e16c1d0cf7c8bcfea799873c2cb600166bec9de5b54b7a3b43e8
1069_IWL_XX_sad,AudioWAV/1069_IWL_SAD_XX.wav,16000,34701,2.1688125,90d9e246d50eabeb626c3c8a18b05ccb8c05c96a692fb15cf7dc57fe792c79b7
1069_IWW_XX_happy,AudioWAV/1069_IWW_HAP_XX.wav,16000,30964,1.93525,7741135abda58b1bc36fbb028b67935f289729a7fc0c3a8612bfce1dc5c83614
1069_IWW_XX_sad,AudioWAV/1069_IWW_SAD_XX.wav,16000,29896,1.8685,fc6157e886a0bcde30a0827a2cb8c93b97c52434888fc17228edc27041fce1e9
1069_MTI_XX_happy,AudioWAV/1069_MTI_HAP_XX.wav,16000,34167,2.1354375,183dd5aa85374b953fecb411bbc7698d5e537d7c347c2d28eecbcc4cf698fc72
1069_MTI_XX_sad,AudioWAV/1069_MTI_SAD_XX.wav,16000,36837,2.3023125,065de3f3c9b2e3902f1927c4da2607ceb329383a0bd03dd96bc3ffeeb4f49dce
1069_TAI_XX_happy,AudioWAV/1069_TAI_HAP_XX.wav,16000,31498,1.968625,977f170f7b7dc0339fe5e4908087e194c686d28b2b0a8491d1c13401b8f8b2a3
1069_TAI_XX_sad,AudioWAV/1069_TAI_SAD_XX.wav,16000,41642,2.602625,8dbc88b7f0640ac7466ff7bc281bbde271a5d4765866b0f6f1b29ee784fb3f19
1069_TIE_XX_happy,AudioWAV/1069_TIE_HAP_XX.wav,16000,33100,2.06875,09acd8a7e49395df8f1e7f96293c1d500e8df83faf643e46647e8e7ef58ee43a
1069_TIE_XX_sad,AudioWAV/1069_TIE_SAD_XX.wav,16000,40040,2.5025,d815231156519585459e0c49c4cad92197aac9af07275aa9a83e533811b9bee9
1069_TSI_XX_happy,AudioWAV/1069_TSI_HAP_XX.wav,16000,30430,1.901875,accae66ba444e361126c7259617587bade67533aa51dc2d4b46c817a5dc1b313
1069_TSI_XX_sad,AudioWAV/1069_TSI_SAD_XX.wav,16000,35235,2.2021875,0244cbde30167240c1c96165a708b91694232130a81b14f67beaa64ce89d1005
1069_WSI_XX_happy,AudioWAV/1069_WSI_HAP_XX.wav,16000,30964,1.93525,973001a328444b6d222ee54886058110a1480c4eff8089687e4377416a4f24ed
1069_WSI_XX_sad,AudioWAV/1069_WSI_SAD_XX.wav,16000,42175,2.6359375,233805c038d7f27c5c38c9cb431d1b20aaef46de12d740d7319e0c769323f664
1070_DFA_XX_happy,AudioWAV/1070_DFA_HAP_XX.wav,16000,37371,2.3356875,695379c72b76bb857a41e6a0a099b1627603605e088658b1bea7d65ce6a4b29c
1070_DFA_XX_sad,AudioWAV/1070_DFA_SAD_XX.wav,16000,38972,2.43575,140d40cb1c17842d631e1cfa78bae5b8d82952d3f897155ce5e7caab23324ba8
1070_IOM_XX_happy,AudioWAV/1070_IOM_HAP_XX.wav,16000,40574,2.535875,82b50a7fcc234bd59eaa9c1716fcafc03b3fd6f654ef35fda82c7438bf6e70ad
1070_IOM_XX_sad,AudioWAV/1070_IOM_SAD_XX.wav,16000,38438,2.402375,eddf4756f9f04e898d723625314f9541c5b93e4434df7660f40d2fabaea2d7b4
1070_ITH_XX_happy,AudioWAV/1070_ITH_HAP_XX.wav,16000,43777,2.7360625,cc50e1f9aa8bd813ea813098e189a33c09ef5fbd6a1e518d0b0f3ae68dbc5e9b
1070_ITH_XX_sad,AudioWAV/1070_ITH_SAD_XX.wav,16000,51251,3.2031875,b49aed955cbb47c4cbf83e33aedacf048e494323d4c6e85f86c5d48190db92c2
1070_ITS_XX_happy,AudioWAV/1070_ITS_HAP_XX.wav,16000,37371,2.3356875,95d294827f7ac7c593864491d27b36766baf35e593dd04d1ddd69516c618922e
1070_ITS_XX_sad,AudioWAV/1070_ITS_SAD_XX.wav,16000,45913,2.8695625,491326a93f66b6db3e71cb39073d763faf6538a0005d22aa78acd51145cd160b
1070_IWL_XX_happy,AudioWAV/1070_IWL_HAP_XX.wav,16000,42709,2.6693125,c9a62828827d26b1975266d1a11a5990b87037c83940eced05c8b1f1ca80c6f4
1070_IWL_XX_sad,AudioWAV/1070_IWL_SAD_XX.wav,16000,44845,2.8028125,0de2408ba59c63ad2b4ab15411ae19cc528734aacb551f20e9b9e871497d6b9c
1070_IWW_XX_happy,AudioWAV/1070_IWW_HAP_XX.wav,16000,44845,2.8028125,0ca3b65d2332edcc26f4007b3ee7068b88ad5792c1a11e998ce500834b28303b
1070_IWW_XX_sad,AudioWAV/1070_IWW_SAD_XX.wav,16000,46980,2.93625,38acc533bc89bf3ce14146fbfe358c69780f46c1fd27e618ea521802fb7eb22a
1070_MTI_XX_happy,AudioWAV/1070_MTI_HAP_XX.wav,16000,48582,3.036375,95d5190922456b0decf8ef0e25e39fc25ad8bb4cc38187015df60fd0d47871f7
1070_MTI_XX_sad,AudioWAV/1070_MTI_SAD_XX.wav,16000,46446,2.902875,28f5c28884d79f9bc58ab6ace2311271b6ebb84fc15fb88eff38f3e00eca83ff
1070_TAI_XX_happy,AudioWAV/1070_TAI_HAP_XX.wav,16000,40574,2.535875,14b886dc1cb13f728ac0d8597578cc8c755210476c9fa2e1aed388a15a8ea3e7
1070_TAI_XX_sad,AudioWAV/1070_TAI_SAD_XX.wav,16000,45379,2.8361875,4c91352c88e29babcb1a5dda463d34f3d96b31b2d95ef26e9c29eff898e52c39
1070_TIE_XX_happy,AudioWAV/1070_TIE_HAP_XX.wav,16000,37905,2.3690625,05ce9f1bdc60e0748e16b8283f7182cbda40c119761584c443b12ec93e0cfc3c
1070_TIE_XX_sad,AudioWAV/1070_TIE_SAD_XX.wav,16000,50717,3.1698125,7dd61a1ab8d58ce8a7b8991a1b29ad9630ebfe9cc5e09e8d79138313bc338bc6
1070_TSI_XX_happy,AudioWAV/1070_TSI_HAP_XX.wav,16000,38972,2.43575,50d95090abc6c6f976c74286fcac091aa44ff8e624f5c6dbea10335381b512c6
1070_TSI_XX_sad,AudioWAV/1070_TSI_SAD_XX.wav,16000,43777,2.7360625,408e659cb843d2a5cf0944227fc2d893420644d76569be263ccebe38e6e38e35
1070_WSI_XX_happy,AudioWAV/1070_WSI_HAP_XX.wav,16000,37371,2.3356875,cdcc2765237118b08c8b01a222e567646549eee1b2d5db7339887fbd5deaebb9
1070_WSI_XX_sad,AudioWAV/1070_WSI_SAD_XX.wav,16000,44311,2.7694375,8549fd319ac293a3ea86b4b2e3625c97d6e1e59fc13fa27974b01cb38f555c40
1071_DFA_XX_happy,AudioWAV/1071_DFA_HAP_XX.wav,16000,35235,2.2021875,fc09799a298273f3b44aac56189c6dd09e426d07ab6ca8a6cba701cc3677564e
1071_DFA_XX_sad,AudioWAV/1071_DFA_SAD_XX.wav,16000,30964,1.93525,42258ba4b19f144287b8938a9f9b49f4f9ee1348b57d62fc359093914926f4f3
1071_IOM_XX_happy,AudioWAV/1071_IOM_HAP_XX.wav,16000,39506,2.469125,dad4c3f4c6e7d093b8eadb13e1fe1648dbb0b6103417aa8e34dafe5dfac299f4
1071_IOM_XX_sad,AudioWAV/1071_IOM_SAD_XX.wav,16000,36837,2.3023125,b39db60444d28e245b1a653b4551474f0fa13aae4f10fdfcc0d0ec76debd70cf
1071_ITH_XX_happy,AudioWAV/1071_ITH_HAP_XX.wav,16000,42709,2.6693125,c5660bf2bdfdb443ac47adfd08a911fc4f0461fd0d8ac21fd139082b6fc54edc
1071_ITH_XX_sad,AudioWAV/1071_ITH_SAD_XX.wav,16000,40574,2.535875,9411c59fb89620c34e7a9bfc3fcdf2cf18e58e836b36c468a8a3cf982e85517c
1071_ITS_XX_happy,AudioWAV/1071_ITS_HAP_XX.wav,16000,36523,2.2826875,b85485bb99d0ab48f572fc42a13f99e9604e05a519f506329af27749b01382c9
1071_ITS_XX_sad,AudioWAV/1071_ITS_SAD_XX.wav,16000,35235,2.2021875,e3ea240e1390985e2b2092ef4b930b99754fca34bb595dcf422ba8801700b4a7
1071_IWL_XX_happy,AudioWAV/1071_IWL_HAP_XX.wav,16000,45379,2.8361875,8ca6895ad59568bebc195facf1c431a151f8ed28f7042e6c6ad9c9fa6c105899
1071_IWL_XX_sad,AudioWAV/1071_IWL_SAD_XX.wav,16000,38972,2.43575,a888980d21ea1cb10ba5e846b78f0e5cb8fdc3f5aabf429efc9d9f30f131184a
1071_IWW_XX_happy,AudioWAV/1071_IWW_HAP_XX.wav,16000,36303,2.2689375,da98389e0d8236f176cf68bfc8b07f8e43b188eb3e9239e3ecb97b9f3ce007bd
1071_IWW_XX_sad,AudioWAV/1071_IWW_SAD_XX.wav,16000,37905,2.3690625,49c7d55d20a12747fe6229b818e32842ac3d4942cc04df55731286c2a78afbe2
1071_MTI_XX_happy,AudioWAV/1071_MTI_HAP_XX.wav,16000,30430,1.901875,b08260b0c96fb739fd3b3c4ae6493a0864ac9b134fd7b9164c2c5c2388246dae
1071_MTI_XX_sad,AudioWAV/1071_MTI_SAD_XX.wav,16000,32032,2.002,383c34772f6a9221b5f8f434f7dda16c8364f92edf8dcf2801965f92612bf3c0
1071_TAI_XX_happy,AudioWAV/1071_TAI_HAP_XX.wav,16000,49116,3.06975,8173d77fbb768bc80a4da143ab9dca9f08b3e5154e5f386904daaf99ad63b231
1071_TAI_XX_sad,AudioWAV/1071_TAI_SAD_XX.wav,16000,34701,2.1688125,72a7dc202bdde51ccadb3e510bd5b30fe50e79a2126f8e1b0ee521903963d9a5
1071_TIE_XX_happy,AudioWAV/1071_TIE_HAP_XX.wav,16000,43777,2.7360625,16dc2b6c5e0c38b685ed913f492d3b705eb24b8c68cf23b51ad7e2d6028f6b9a
1071_TIE_XX_sad,AudioWAV/1071_TIE_SAD_XX.wav,16000,50183,3.1364375,5554f3e02757c1379fa21ad34c08a9b5a103c10e11a2a797f1a50d562c021eda
1071_TSI_XX_happy,AudioWAV/1071_TSI_HAP_XX.wav,16000,36523,2.2826875,c4d7eb90148bcb1c83b126e6e6dff907b8e55c9be7777594e4839d68f2f365ed
1071_TSI_XX_sad,AudioWAV/1071_TSI_SAD_XX.wav,16000,39506,2.469125,5d0ae3eb90d203f6b48210ebf0f2f8b079515f7fb0af89145128d6ed516f16ed
1071_WSI_XX_happy,AudioWAV/1071_WSI_HAP_XX.wav,16000,34167,2.1354375,03ee68ad73d95c3d1a2b4921fd477a5a1bd65745a0cb4c0dc43613858a9e7700
1071_WSI_XX_sad,AudioWAV/1071_WSI_SAD_XX.wav,16000,36303,2.2689375,719855daba95d7d2bf3a1463a53100d11df3d8aa417da1d60cc2ea77666ef78d
1072_DFA_XX_happy,AudioWAV/1072_DFA_HAP_XX.wav,16000,29363,1.8351875,4e3ed1948042826942434a255df7a4199dd5fb3de18430376cf7b3c5b9a7864d
1072_DFA_XX_sad,AudioWAV/1072_DFA_SAD_XX.wav,16000,34701,2.1688125,f823dc7629f73786a29d3b8f39a017d5f0bc67cd3db44577a87a2c3fdd33e666
1072_IOM_XX_happy,AudioWAV/1072_IOM_HAP_XX.wav,16000,40574,2.535875,9dac34bb9687b7ba73282085c8b262a14b7583810587d761705851ea2eadee50
1072_IOM_XX_sad,AudioWAV/1072_IOM_SAD_XX.wav,16000,49650,3.103125,4b49b2956819b74495f09403770113c464199ec81f74cdc664fac2c153d1e870
1072_ITH_XX_happy,AudioWAV/1072_ITH_HAP_XX.wav,16000,42175,2.6359375,8a46ce2349b932b3f313152251f0e3518f6b1d37dc08d7b518c0e22b3dec8edd
1072_ITH_XX_sad,AudioWAV/1072_ITH_SAD_XX.wav,16000,43777,2.7360625,48b6084eef0de15af0f31f32c5614edef7e2047eae35a7215ffc1d1ac9625f33
1072_ITS_XX_happy,AudioWAV/1072_ITS_HAP_XX.wav,16000,35235,2.2021875,dcd95686c8a78bc735bcefa78b2fcd72a71733c2cb36da7a8a01c103838f2c47
1072_ITS_XX_sad,AudioWAV/1072_ITS_SAD_XX.wav,16000,45913,2.8695625,4cc99c9e3503de55d66aff8ba328c691778543d841045e19d4112a3006ddfb55
1072_IWL_XX_happy,AudioWAV/1072_IWL_HAP_XX.wav,16000,50183,3.1364375,cdbe4825bac6a41331915ec9bf6c28c1468e350f666095e75cab1dcc8ca16dce
1072_IWL_XX_sad,AudioWAV/1072_IWL_SAD_XX.wav,16000,44311,2.7694375,c8d132a2a207a1f465d01d2f0888f52a6c5e7bd45bca611cb6c8fbe839359269
1072_IWW_XX_happy,AudioWAV/1072_IWW_HAP_XX.wav,16000,43777,2.7360625,7842b5a54a7c3763688c078f24238434b8f84fe785b49b379d17970b4653ac09
1072_IWW_XX_sad,AudioWAV/1072_IWW_SAD_XX.wav,16000,46446,2.902875,a7d57d82a656ff11ae8da0e74fce76b249c74bf6fa136f67addd7fbb90548089
1072_MTI_XX_happy,AudioWAV/1072_MTI_HAP_XX.wav,16000,46980,2.93625,a47c5a2a75dc75e83e171c98e4de4b03833ce06031e58500511385f86b043775
1072_MTI_XX_sad,AudioWAV/1072_MTI_SAD_XX.wav,16000,54454,3.403375,0289e618e95a1b6a600c7736d938bae610a6d3114630b7831fd7ab3248a8e637
1072_TAI_XX_happy,AudioWAV/1072_TAI_HAP_XX.wav,16000,46446,2.902875,4321d457fd739802782efe8332a68d8764badd39207dab8e7e9a121a60ad070a
1072_TAI_XX_sad,AudioWAV/1072_TAI_SAD_XX.wav,16000,45379,2.8361875,26d62e8e81138699632391c3ae003982fac5030bb82cfd5dc315987770a8539e
1072_TIE_XX_happy,AudioWAV/1072_TIE_HAP_XX.wav,16000,44845,2.8028125,6c737dd515c1e41dcda44ebc6277aef39b87e44d55eab47dce050aaa69f9a89a
1072_TIE_XX_sad,AudioWAV/1072_TIE_SAD_XX.wav,16000,45912,2.8695,6b5fbaa9e3f9088a6b4d59c9cb32a26ae266d61dc7d05b9e4e42682acbf6f9cb
1072_TSI_XX_happy,AudioWAV/1072_TSI_HAP_XX.wav,16000,37371,2.3356875,d21de58effac36d99b2788e22dd5fc69fd1d216a7d1fb86d3b4f5137bcbe4e0c
1072_TSI_XX_sad,AudioWAV/1072_TSI_SAD_XX.wav,16000,37905,2.3690625,0fbe85a92cf9f04e955898d794b30cd58d1c389990015315b1c48ef7f5cacb1b
1072_WSI_XX_happy,AudioWAV/1072_WSI_HAP_XX.wav,16000,41108,2.56925,630c093c554b67db435a27e0b146d09b493d05648d265bd6d8153a6e0ff22c01
1072_WSI_XX_sad,AudioWAV/1072_WSI_SAD_XX.wav,16000,42709,2.6693125,c0435117d21df1d9bb01138ad4d4b26db14537da8a847459766c1c39e08505bd
1073_DFA_XX_happy,AudioWAV/1073_DFA_HAP_XX.wav,16000,40040,2.5025,6a322e5c4d6e7a7cf4ebc7daad64eb43f501f5b1d75edaddd8398ae2b3ef46eb
1073_DFA_XX_sad,AudioWAV/1073_DFA_SAD_XX.wav,16000,32566,2.035375,379c4261b32a401a52d72a4017f8ef827c567cb7456a4495574f7aa33d1ae4d2
1073_IOM_XX_happy,AudioWAV/1073_IOM_HAP_XX.wav,16000,45913,2.8695625,e906844398ac91218cfba461196128bdacdad64f943a20c0d2f93de90db6b4e5
1073_IOM_XX_sad,AudioWAV/1073_IOM_SAD_XX.wav,16000,34701,2.1688125,fbd5c250d2f0a44f06c5ddae6ec2b0a42100df31288060d10196eaf5ae5d5682
1073_ITH_XX_happy,AudioWAV/1073_ITH_HAP_XX.wav,16000,45379,2.8361875,c1309a310f74fe248ab1cc69a6ccee9a8a0c8c1df3d5be47ee3b460635119c0c
1073_ITH_XX_sad,AudioWAV/1073_ITH_SAD_XX.wav,16000,40574,2.535875,0560f491ab25546e736b7d3ff047749e06216517f5afc06fb29355253c237fb3
1073_ITS_XX_happy,AudioWAV/1073_ITS_HAP_XX.wav,16000,38972,2.43575,74efafe9e7450739be0f1fc360e5a4f92289fe66bc21ae401828530aee1a3c49
1073_ITS_XX_sad,AudioWAV/1073_ITS_SAD_XX.wav,16000,38972,2.43575,63ec524c5352e5e8b8d96a8942c936f489806db79e0904d3b9bf60bc14ccc20d
1073_IWL_XX_happy,AudioWAV/1073_IWL_HAP_XX.wav,16000,47514,2.969625,6c956dfd6dd38dc2ea0c87598dbd0d0a64ff6b4b3d4f9af2b0aa2aee2424e93e
1073_IWL_XX_sad,AudioWAV/1073_IWL_SAD_XX.wav,16000,41642,2.602625,ffe19230f1fc7494736c96f83ba0422c27642d34ce3ca69e250fcd209e8953e6
1073_IWW_XX_happy,AudioWAV/1073_IWW_HAP_XX.wav,16000,39506,2.469125,6e626de7a94c5b92716c9ee9f0c1657f050fc3765b93e2b7ee13c97b3c5811c9
1073_IWW_XX_sad,AudioWAV/1073_IWW_SAD_XX.wav,16000,42175,2.6359375,b21bc83d3113dd17dee0561cc1f20cc81f55d1941bc998a3662516c7edbb65ad
1073_MTI_XX_happy,AudioWAV/1073_MTI_HAP_XX.wav,16000,45913,2.8695625,a6f54775a3d9cc70fa51dfbd72dcef7b0eaffa38edc50286e659e87c4cd8593c
1073_MTI_XX_sad,AudioWAV/1073_MTI_SAD_XX.wav,16000,41108,2.56925,9b5e7b1b70992b51cef706f9c7b6ab8d23e52941ffcf1f4c3901129d070bee50
1073_TAI_XX_happy,AudioWAV/1073_TAI_HAP_XX.wav,16000,46980,2.93625,53d75b90d175d762c83955a9137e472c23e193a16dab538ea387f9c4ce979130
1073_TAI_XX_sad,AudioWAV/1073_TAI_SAD_XX.wav,16000,40040,2.5025,1a21fb70d970bb9c1958503ba5089d91f51d7634edb78b1043cab0a06d582b42
1073_TIE_XX_happy,AudioWAV/1073_TIE_HAP_XX.wav,16000,45912,2.8695,4e34ba3e2f102dded7dfed54f91cbc6fb6a6cbfec03508d5257cd8859448c81f
1073_TIE_XX_sad,AudioWAV/1073_TIE_SAD_XX.wav,16000,33100,2.06875,106ecca0a867ab59b495b289c75e09d9761d4189a2c85e10d14495252922584a
1073_TSI_XX_happy,AudioWAV/1073_TSI_HAP_XX.wav,16000,40574,2.535875,d12336f124288fa4a1d8a1c44f21bd983a867f8cfbe29673ba3cbb5f257094a7
1073_TSI_XX_sad,AudioWAV/1073_TSI_SAD_XX.wav,16000,33634,2.102125,8ae3c43f6936239d10937919869e74d239db78a980ad30820fbe68882f224f15
1073_WSI_XX_happy,AudioWAV/1073_WSI_HAP_XX.wav,16000,42175,2.6359375,0564988d3723858c654b83cccf6482f9bc2d773e1ff25343c9649fbb67f51933
1073_WSI_XX_sad,AudioWAV/1073_WSI_SAD_XX.wav,16000,38438,2.402375,68d643b0057e954bc265e6988a511160b928928d04f34f611c82c0eb7cb9a756
1074_DFA_XX_happy,AudioWAV/1074_DFA_HAP_XX.wav,16000,33100,2.06875,db01f9e0e75dffa02062c43f2ad9de07245a92ac7d8b2aec9318fbfdbd2502a7
1074_DFA_XX_sad,AudioWAV/1074_DFA_SAD_XX.wav,16000,34167,2.1354375,b2993c52d2c9864f56141cff2c5848b072a7ea3ff40961e83f20db798b7f90db
1074_IOM_XX_happy,AudioWAV/1074_IOM_HAP_XX.wav,16000,44845,2.8028125,2db5e85f5cb95f0ed9b0a8a01512301aa80e37dab6e59d9144f8f20fce703d75
1074_IOM_XX_sad,AudioWAV/1074_IOM_SAD_XX.wav,16000,36523,2.2826875,ec7d5c568ba4d643e8e846120e3f51fae4fe5c60120782d0842202e8e968f5dc
1074_ITH_XX_happy,AudioWAV/1074_ITH_HAP_XX.wav,16000,42709,2.6693125,06b67bfd6c693f7421b449efa90f9f252a71940c506309f4fc2844b2aebc7488
1074_ITH_XX_sad,AudioWAV/1074_ITH_SAD_XX.wav,16000,44311,2.7694375,4f39db1e1223d7fe2800b8e3742af1093b0f0d3007cafa0b4ff8185891432872
1074_ITS_XX_happy,AudioWAV/1074_ITS_HAP_XX.wav,16000,37905,2.3690625,3e70472e15a43c5ba41b25b8094c49bbe6c9d8a40f948e3b8d25eee98d7fea43
1074_ITS_XX_sad,AudioWAV/1074_ITS_SAD_XX.wav,16000,40574,2.535875,b686f65e65388fb409d53ec9f95f9d860b2b1d51a8ac9b14edf8c5e9faedc0e9
1074_IWL_XX_happy,AudioWAV/1074_IWL_HAP_XX.wav,16000,42175,2.6359375,20689e4853431b6bbb76e3412a5fad4f2cf9cdabbcfa215e1f1b54b7492f3c50
1074_IWL_XX_sad,AudioWAV/1074_IWL_SAD_XX.wav,16000,46980,2.93625,82554b967f93382e7e6f92814077b80f4ff1835a909c129b845efac17aed7f09
1074_IWW_XX_happy,AudioWAV/1074_IWW_HAP_XX.wav,16000,40040,2.5025,6cec05faa0ff212497c8bc3db13d04ac8c0ccb88e3d80406bd58e174679c0a3e
1074_IWW_XX_sad,AudioWAV/1074_IWW_SAD_XX.wav,16000,44845,2.8028125,c3e60f25e65f792909d644e1b20c08c7c23911a058449f27d6ecbb0febed3bea
1074_MTI_XX_happy,AudioWAV/1074_MTI_HAP_XX.wav,16000,44311,2.7694375,e0adc1d12e0371c72c344b2120775e16996c1c0f4f8822595bb113649f5dc501
1074_MTI_XX_sad,AudioWAV/1074_MTI_SAD_XX.wav,16000,47514,2.969625,a5b7aa5772bc31f5001f2194e174c13a24b9c4e56f4645b7af3329531356b87b
1074_TAI_XX_happy,AudioWAV/1074_TAI_HAP_XX.wav,16000,40574,2.535875,42c9034a0151d3f106b25c92ef37261cf9fbeb8052e3500b79fec4479e1baf78
1074_TAI_XX_sad,AudioWAV/1074_TAI_SAD_XX.wav,16000,39506,2.469125,73ed17b9c054a4d1d43736edf8911a7112854022f6b370299efb11c616c48c9a
1074_TIE_XX_happy,AudioWAV/1074_TIE_HAP_XX.wav,16000,47514,2.969625,c7566a1b8723753e13f406b23c26b75bed1839f5f3093eea40f7a500451b3630
1074_TIE_XX_sad,AudioWAV/1074_TIE_SAD_XX.wav,16000,64064,4.004,523cc980b1bf91dc167679a04274047ab4b504b39f272fb1e5e2b5256b8ac4cc
