sample_id,pair_id,path,actor,statement,repetition,intensity,emotion
1034_TAI_XX_happy,1034_TAI_XX,AudioWAV/1034_TAI_HAP_XX.wav,1034,TAI,01,XX,happy
1034_TAI_XX_sad,1034_TAI_XX,AudioWAV/1034_TAI_SAD_XX.wav,1034,TAI,01,XX,sad
1034_TIE_XX_happy,1034_TIE_XX,AudioWAV/1034_TIE_HAP_XX.wav,1034,TIE,01,XX,happy
1034_TIE_XX_sad,1034_TIE_XX,AudioWAV/1034_TIE_SAD_XX.wav,1034,TIE,01,XX,sad
1034_TSI_XX_happy,1034_TSI_XX,AudioWAV/1034_TSI_HAP_XX.wav,1034,TSI,01,XX,happy
1034_TSI_XX_sad,1034_TSI_XX,AudioWAV/1034_TSI_SAD_XX.wav,1034,TSI,01,XX,sad
1034_WSI_XX_happy,1034_WSI_XX,AudioWAV/1034_WSI_HAP_XX.wav,1034,WSI,01,XX,happy
1034_WSI_XX_sad,1034_WSI_XX,AudioWAV/1034_WSI_SAD_XX.wav,1034,WSI,01,XX,sad
1035_DFA_XX_happy,1035_DFA_XX,AudioWAV/1035_DFA_HAP_XX.wav,1035,DFA,01,XX,happy
1035_DFA_XX_sad,1035_DFA_XX,AudioWAV/1035_DFA_SAD_XX.wav,1035,DFA,01,XX,sad
1035_IOM_XX_happy,1035_IOM_XX,AudioWAV/1035_IOM_HAP_XX.wav,1035,IOM,01,XX,happy
1035_IOM_XX_sad,1035_IOM_XX,AudioWAV/1035_IOM_SAD_XX.wav,1035,IOM,01,XX,sad
1035_ITH_XX_happy,1035_ITH_XX,AudioWAV/1035_ITH_HAP_XX.wav,1035,ITH,01,XX,happy
1035_ITH_XX_sad,1035_ITH_XX,AudioWAV/1035_ITH_SAD_XX.wav,1035,ITH,01,XX,sad
1035_ITS_XX_happy,1035_ITS_XX,AudioWAV/1035_ITS_HAP_XX.wav,1035,ITS,01,XX,happy
1035_ITS_XX_sad,1035_ITS_XX,AudioWAV/1035_ITS_SAD_XX.wav,1035,ITS,01,XX,sad
1035_IWL_XX_happy,1035_IWL_XX,AudioWAV/1035_IWL_HAP_XX.wav,1035,IWL,01,XX,happy
1035_IWL_XX_sad,1035_IWL_XX,AudioWAV/1035_IWL_SAD_XX.wav,1035,IWL,01,XX,sad
1035_IWW_XX_happy,1035_IWW_XX,AudioWAV/1035_IWW_HAP_XX.wav,1035,IWW,01,XX,happy
1035_IWW_XX_sad,1035_IWW_XX,AudioWAV/1035_IWW_SAD_XX.wav,1035,IWW,01,XX,sad
1035_MTI_XX_happy,1035_MTI_XX,AudioWAV/1035_MTI_HAP_XX.wav,1035,MTI,01,XX,happy
1035_MTI_XX_sad,1035_MTI_XX,AudioWAV/1035_MTI_SAD_XX.wav,1035,MTI,01,XX,sad
1035_TAI_XX_happy,1035_TAI_XX,AudioWAV/1035_TAI_HAP_XX.wav,1035,TAI,01,XX,happy
1035_TAI_XX_sad,1035_TAI_XX,AudioWAV/1035_TAI_SAD_XX.wav,1035,TAI,01,XX,sad
1035_TIE_XX_happy,1035_TIE_XX,AudioWAV/1035_TIE_HAP_XX.wav,1035,TIE,01,XX,happy
1035_TIE_XX_sad,1035_TIE_XX,AudioWAV/1035_TIE_SAD_XX.wav,1035,TIE,01,XX,sad
1035_TSI_XX_happy,1035_TSI_XX,AudioWAV/1035_TSI_HAP_XX.wav,1035,TSI,01,XX,happy
1035_TSI_XX_sad,1035_TSI_XX,AudioWAV/1035_TSI_SAD_XX.wav,1035,TSI,01,XX,sad
1035_WSI_XX_happy,1035_WSI_XX,AudioWAV/1035_WSI_HAP_XX.wav,1035,WSI,01,XX,happy
1035_WSI_XX_sad,1035_WSI_XX,AudioWAV/1035_WSI_SAD_XX.wav,1035,WSI,01,XX,sad
1036_DFA_XX_happy,1036_DFA_XX,AudioWAV/1036_DFA_HAP_XX.wav,1036,DFA,01,XX,happy
1036_DFA_XX_sad,1036_DFA_XX,AudioWAV/1036_DFA_SAD_XX.wav,1036,DFA,01,XX,sad
1036_IOM_XX_happy,1036_IOM_XX,AudioWAV/1036_IOM_HAP_XX.wav,1036,IOM,01,XX,happy
1036_IOM_XX_sad,1036_IOM_XX,AudioWAV/1036_IOM_SAD_XX.wav,1036,IOM,01,XX,sad
1036_ITH_XX_happy,1036_ITH_XX,AudioWAV/1036_ITH_HAP_XX.wav,1036,ITH,01,XX,happy
1036_ITH_XX_sad,1036_ITH_XX,AudioWAV/1036_ITH_SAD_XX.wav,1036,ITH,01,XX,sad
1036_ITS_XX_happy,1036_ITS_XX,AudioWAV/1036_ITS_HAP_XX.wav,1036,ITS,01,XX,happy
1036_ITS_XX_sad,1036_ITS_XX,AudioWAV/1036_ITS_SAD_XX.wav,1036,ITS,01,XX,sad
1036_IWL_XX_happy,1036_IWL_XX,AudioWAV/1036_IWL_HAP_XX.wav,1036,IWL,01,XX,happy
1036_IWL_XX_sad,1036_IWL_XX,AudioWAV/1036_IWL_SAD_XX.wav,1036,IWL,01,XX,sad
1036_IWW_XX_happy,1036_IWW_XX,AudioWAV/1036_IWW_HAP_XX.wav,1036,IWW,01,XX,happy
1036_IWW_XX_sad,1036_IWW_XX,AudioWAV/1036_IWW_SAD_XX.wav,1036,IWW,01,XX,sad
1036_MTI_XX_happy,1036_MTI_XX,AudioWAV/1036_MTI_HAP_XX.wav,1036,MTI,01,XX,happy
1036_MTI_XX_sad,1036_MTI_XX,AudioWAV/1036_MTI_SAD_XX.wav,1036,MTI,01,XX,sad
1036_TAI_XX_happy,1036_TAI_XX,AudioWAV/1036_TAI_HAP_XX.wav,1036,TAI,01,XX,happy
1036_TAI_XX_sad,1036_TAI_XX,AudioWAV/1036_TAI_SAD_XX.wav,1036,TAI,01,XX,sad
1036_TIE_XX_happy,1036_TIE_XX,AudioWAV/1036_TIE_HAP_XX.wav,1036,TIE,01,XX,happy
1036_TIE_XX_sad,1036_TIE_XX,AudioWAV/1036_TIE_SAD_XX.wav,1036,TIE,01,XX,sad
1036_TSI_XX_happy,1036_TSI_XX,AudioWAV/1036_TSI_HAP_XX.wav,1036,TSI,01,XX,happy
1036_TSI_XX_sad,1036_TSI_XX,AudioWAV/1036_TSI_SAD_XX.wav,1036,TSI,01,XX,sad
1036_WSI_XX_happy,1036_WSI_XX,AudioWAV/1036_WSI_HAP_XX.wav,1036,WSI,01,XX,happy
1036_WSI_XX_sad,1036_WSI_XX,AudioWAV/1036_WSI_SAD_XX.wav,1036,WSI,01,XX,sad
1037_DFA_XX_happy,1037_DFA_XX,AudioWAV/1037_DFA_HAP_XX.wav,1037,DFA,01,XX,happy
1037_DFA_XX_sad,1037_DFA_XX,AudioWAV/1037_DFA_SAD_XX.wav,1037,DFA,01,XX,sad
1037_IOM_XX_happy,1037_IOM_XX,AudioWAV/1037_IOM_HAP_XX.wav,1037,IOM,01,XX,happy
1037_IOM_XX_sad,1037_IOM_XX,AudioWAV/1037_IOM_SAD_XX.wav,1037,IOM,01,XX,sad
1037_ITH_XX_happy,1037_ITH_XX,AudioWAV/1037_ITH_HAP_XX.wav,1037,ITH,01,XX,happy
1037_ITH_XX_sad,1037_ITH_XX,AudioWAV/1037_ITH_SAD_XX.wav,1037,ITH,01,XX,sad
1037_ITS_XX_happy,1037_ITS_XX,AudioWAV/1037_ITS_HAP_XX.wav,1037,ITS,01,XX,happy
1037_ITS_XX_sad,1037_ITS_XX,AudioWAV/1037_ITS_SAD_XX.wav,1037,ITS,01,XX,sad
1037_IWL_XX_happy,1037_IWL_XX,AudioWAV/1037_IWL_HAP_XX.wav,1037,IWL,01,XX,happy
1037_IWL_XX_sad,1037_IWL_XX,AudioWAV/1037_IWL_SAD_XX.wav,1037,IWL,01,XX,sad
1037_IWW_XX_happy,1037_IWW_XX,AudioWAV/1037_IWW_HAP_XX.wav,1037,IWW,01,XX,happy
1037_IWW_XX_sad,1037_IWW_XX,AudioWAV/1037_IWW_SAD_XX.wav,1037,IWW,01,XX,sad
1037_MTI_XX_happy,1037_MTI_XX,AudioWAV/1037_MTI_HAP_XX.wav,1037,MTI,01,XX,happy
1037_MTI_XX_sad,1037_MTI_XX,AudioWAV/1037_MTI_SAD_XX.wav,1037,MTI,01,XX,sad
1037_TAI_XX_happy,1037_TAI_XX,AudioWAV/1037_TAI_HAP_XX.wav,1037,TAI,01,XX,happy
1037_TAI_XX_sad,1037_TAI_XX,AudioWAV/1037_TAI_SAD_XX.wav,1037,TAI,01,XX,sad
1037_TIE_XX_happy,1037_TIE_XX,AudioWAV/1037_TIE_HAP_XX.wav,1037,TIE,01,XX,happy
1037_TIE_XX_sad,1037_TIE_XX,AudioWAV/1037_TIE_SAD_XX.wav,1037,TIE,01,XX,sad
1037_TSI_XX_happy,1037_TSI_XX,AudioWAV/1037_TSI_HAP_XX.wav,1037,TSI,01,XX,happy
1037_TSI_XX_sad,1037_TSI_XX,AudioWAV/1037_TSI_SAD_XX.wav,1037,TSI,01,XX,sad
1037_WSI_XX_happy,1037_WSI_XX,AudioWAV/1037_WSI_HAP_XX.wav,1037,WSI,01,XX,happy
1037_WSI_XX_sad,1037_WSI_XX,AudioWAV/1037_WSI_SAD_XX.wav,1037,WSI,01,XX,sad
1038_DFA_XX_happy,1038_DFA_XX,AudioWAV/1038_DFA_HAP_XX.wav,1038,DFA,01,XX,happy
1038_DFA_XX_sad,1038_DFA_XX,AudioWAV/1038_DFA_SAD_XX.wav,1038,DFA,01,XX,sad
1038_IOM_XX_happy,1038_IOM_XX,AudioWAV/1038_IOM_HAP_XX.wav,1038,IOM,01,XX,happy
1038_IOM_XX_sad,1038_IOM_XX,AudioWAV/1038_IOM_SAD_XX.wav,1038,IOM,01,XX,sad
1038_ITH_XX_happy,1038_ITH_XX,AudioWAV/1038_ITH_HAP_XX.wav,1038,ITH,01,XX,happy
1038_ITH_XX_sad,1038_ITH_XX,AudioWAV/1038_ITH_SAD_XX.wav,1038,ITH,01,XX,sad
1038_ITS_XX_happy,1038_ITS_XX,AudioWAV/1038_ITS_HAP_XX.wav,1038,ITS,01,XX,happy
1038_ITS_XX_sad,1038_ITS_XX,AudioWAV/1038_ITS_SAD_XX.wav,1038,ITS,01,XX,sad
1038_IWL_XX_happy,1038_IWL_XX,AudioWAV/1038_IWL_HAP_XX.wav,1038,IWL,01,XX,happy
1038_IWL_XX_sad,1038_IWL_XX,AudioWAV/1038_IWL_SAD_XX.wav,1038,IWL,01,XX,sad
1038_IWW_XX_happy,1038_IWW_XX,AudioWAV/1038_IWW_HAP_XX.wav,1038,IWW,01,XX,happy
1038_IWW_XX_sad,1038_IWW_XX,AudioWAV/1038_IWW_SAD_XX.wav,1038,IWW,01,XX,sad
1038_MTI_XX_happy,1038_MTI_XX,AudioWAV/1038_MTI_HAP_XX.wav,1038,MTI,01,XX,happy
1038_MTI_XX_sad,1038_MTI_XX,AudioWAV/1038_MTI_SAD_XX.wav,1038,MTI,01,XX,sad
1038_TAI_XX_happy,1038_TAI_XX,AudioWAV/1038_TAI_HAP_XX.wav,1038,TAI,01,XX,happy
1038_TAI_XX_sad,1038_TAI_XX,AudioWAV/1038_TAI_SAD_XX.wav,1038,TAI,01,XX,sad
1038_TIE_XX_happy,1038_TIE_XX,AudioWAV/1038_TIE_HAP_XX.wav,1038,TIE,01,XX,happy
1038_TIE_XX_sad,1038_TIE_XX,AudioWAV/1038_TIE_SAD_XX.wav,1038,TIE,01,XX,sad
1038_TSI_XX_happy,1038_TSI_XX,AudioWAV/1038_TSI_HAP_XX.wav,1038,TSI,01,XX,happy
1038_TSI_XX_sad,1038_TSI_XX,AudioWAV/1038_TSI_SAD_XX.wav,1038,TSI,01,XX,sad
1038_WSI_XX_happy,1038_WSI_XX,AudioWAV/1038_WSI_HAP_XX.wav,1038,WSI,01,XX,happy
1038_WSI_XX_sad,1038_WSI_XX,AudioWAV/1038_WSI_SAD_XX.wav,1038,WSI,01,XX,sad
1039_DFA_XX_happy,1039_DFA_XX,AudioWAV/1039_DFA_HAP_XX.wav,1039,DFA,01,XX,happy
1039_DFA_XX_sad,1039_DFA_XX,AudioWAV/1039_DFA_SAD_XX.wav,1039,DFA,01,XX,sad
1039_IOM_XX_happy,1039_IOM_XX,AudioWAV/1039_IOM_HAP_XX.wav,1039,IOM,01,XX,happy
1039_IOM_XX_sad,1039_IOM_XX,AudioWAV/1039_IOM_SAD_XX.wav,1039,IOM,01,XX,sad
1039_ITH_XX_happy,1039_ITH_XX,AudioWAV/1039_ITH_HAP_XX.wav,1039,ITH,01,XX,happy
1039_ITH_XX_sad,1039_ITH_XX,AudioWAV/1039_ITH_SAD_XX.wav,1039,ITH,01,XX,sad
1039_ITS_XX_happy,1039_ITS_XX,AudioWAV/1039_ITS_HAP_XX.wav,1039,ITS,01,XX,happy
1039_ITS_XX_sad,1039_ITS_XX,AudioWAV/1039_ITS_SAD_XX.wav,1039,ITS,01,XX,sad
1039_IWL_XX_happy,1039_IWL_XX,AudioWAV/1039_IWL_HAP_XX.wav,1039,IWL,01,XX,happy
1039_IWL_XX_sad,1039_IWL_XX,AudioWAV/1039_IWL_SAD_XX.wav,1039,IWL,01,XX,sad
1039_IWW_XX_happy,1039_IWW_XX,AudioWAV/1039_IWW_HAP_XX.wav,1039,IWW,01,XX,happy
1039_IWW_XX_sad,1039_IWW_XX,AudioWAV/1039_IWW_SAD_XX.wav,1039,IWW,01,XX,sad
1039_MTI_XX_happy,1039_MTI_XX,AudioWAV/1039_MTI_HAP_XX.wav,1039,MTI,01,XX,happy
1039_MTI_XX_sad,1039_MTI_XX,AudioWAV/1039_MTI_SAD_XX.wav,1039,MTI,01,XX,sad
1039_TAI_XX_happy,1039_TAI_XX,AudioWAV/1039_TAI_HAP_XX.wav,1039,TAI,01,XX,happy
1039_TAI_XX_sad,1039_TAI_XX,AudioWAV/1039_TAI_SAD_XX.wav,1039,TAI,01,XX,sad
1039_TIE_XX_happy,1039_TIE_XX,AudioWAV/1039_TIE_HAP_XX.wav,1039,TIE,01,XX,happy
1039_TIE_XX_sad,1039_TIE_XX,AudioWAV/1039_TIE_SAD_XX.wav,1039,TIE,01,XX,sad
1039_TSI_XX_happy,1039_TSI_XX,AudioWAV/1039_TSI_HAP_XX.wav,1039,TSI,01,XX,happy
1039_TSI_XX_sad,1039_TSI_XX,AudioWAV/1039_TSI_SAD_XX.wav,1039,TSI,01,XX,sad
1039_WSI_XX_happy,1039_WSI_XX,AudioWAV/1039_WSI_HAP_XX.wav,1039,WSI,01,XX,happy
1039_WSI_XX_sad,1039_WSI_XX,AudioWAV/1039_WSI_SAD_XX.wav,1039,WSI,01,XX,sad
1040_DFA_XX_happy,1040_DFA_XX,AudioWAV/1040_DFA_HAP_XX.wav,1040,DFA,01,XX,happy
1040_DFA_XX_sad,1040_DFA_XX,AudioWAV/1040_DFA_SAD_XX.wav,1040,DFA,01,XX,sad
1040_IOM_XX_happy,1040_IOM_XX,AudioWAV/1040_IOM_HAP_XX.wav,1040,IOM,01,XX,happy
1040_IOM_XX_sad,1040_IOM_XX,AudioWAV/1040_IOM_SAD_XX.wav,1040,IOM,01,XX,sad
1040_ITH_XX_happy,1040_ITH_XX,AudioWAV/1040_ITH_HAP_XX.wav,1040,ITH,01,XX,happy
1040_ITH_XX_sad,1040_ITH_XX,AudioWAV/1040_ITH_SAD_XX.wav,1040,ITH,01,XX,sad
1040_ITS_XX_happy,1040_ITS_XX,AudioWAV/1040_ITS_HAP_XX.wav,1040,ITS,01,XX,happy
1040_ITS_XX_sad,1040_ITS_XX,AudioWAV/1040_ITS_SAD_XX.wav,1040,ITS,01,XX,sad
1040_IWL_XX_happy,1040_IWL_XX,AudioWAV/1040_IWL_HAP_XX.wav,1040,IWL,01,XX,happy
1040_IWL_XX_sad,1040_IWL_XX,AudioWAV/1040_IWL_SAD_XX.wav,1040,IWL,01,XX,sad
1040_IWW_XX_happy,1040_IWW_XX,AudioWAV/1040_IWW_HAP_XX.wav,1040,IWW,01,XX,happy
1040_IWW_XX_sad,1040_IWW_XX,AudioWAV/1040_IWW_SAD_XX.wav,1040,IWW,01,XX,sad
1040_MTI_XX_happy,1040_MTI_XX,AudioWAV/1040_MTI_HAP_XX.wav,1040,MTI,01,XX,happy
1040_MTI_XX_sad,1040_MTI_XX,AudioWAV/1040_MTI_SAD_XX.wav,1040,MTI,01,XX,sad
1040_TAI_XX_happy,1040_TAI_XX,AudioWAV/1040_TAI_HAP_XX.wav,1040,TAI,01,XX,happy
1040_TAI_XX_sad,1040_TAI_XX,AudioWAV/1040_TAI_SAD_XX.wav,1040,TAI,01,XX,sad
1040_TIE_XX_happy,1040_TIE_XX,AudioWAV/1040_TIE_HAP_XX.wav,1040,TIE,01,XX,happy
1040_TIE_XX_sad,1040_TIE_XX,AudioWAV/1040_TIE_SAD_XX.wav,1040,TIE,01,XX,sad
1040_TSI_XX_happy,1040_TSI_XX,AudioWAV/1040_TSI_HAP_XX.wav,1040,TSI,01,XX,happy
1040_TSI_XX_sad,1040_TSI_XX,AudioWAV/1040_TSI_SAD_XX.wav,1040,TSI,01,XX,sad
1040_WSI_XX_happy,1040_WSI_XX,AudioWAV/1040_WSI_HAP_XX.wav,1040,WSI,01,XX,happy
1040_WSI_XX_sad,1040_WSI_XX,AudioWAV/1040_WSI_SAD_XX.wav,1040,WSI,01,XX,sad
1041_DFA_XX_happy,1041_DFA_XX,AudioWAV/1041_DFA_HAP_XX.wav,1041,DFA,01,XX,happy
1041_DFA_XX_sad,1041_DFA_XX,AudioWAV/1041_DFA_SAD_XX.wav,1041,DFA,01,XX,sad
1041_IOM_XX_happy,1041_IOM_XX,AudioWAV/1041_IOM_HAP_XX.wav,1041,IOM,01,XX,happy
1041_IOM_XX_sad,1041_IOM_XX,AudioWAV/1041_IOM_SAD_XX.wav,1041,IOM,01,XX,sad
1041_ITH_XX_happy,1041_ITH_XX,AudioWAV/1041_ITH_HAP_XX.wav,1041,ITH,01,XX,happy
1041_ITH_XX_sad,1041_ITH_XX,AudioWAV/1041_ITH_SAD_XX.wav,1041,ITH,01,XX,sad
1041_ITS_XX_happy,1041_ITS_XX,AudioWAV/1041_ITS_HAP_XX.wav,1041,ITS,01,XX,happy
1041_ITS_XX_sad,1041_ITS_XX,AudioWAV/1041_ITS_SAD_XX.wav,1041,ITS,01,XX,sad
1041_IWL_XX_happy,1041_IWL_XX,AudioWAV/1041_IWL_HAP_XX.wav,1041,IWL,01,XX,happy
1041_IWL_XX_sad,1041_IWL_XX,AudioWAV/1041_IWL_SAD_XX.wav,1041,IWL,01,XX,sad
1041_IWW_XX_happy,1041_IWW_XX,AudioWAV/1041_IWW_HAP_XX.wav,1041,IWW,01,XX,happy
1041_IWW_XX_sad,1041_IWW_XX,AudioWAV/1041_IWW_SAD_XX.wav,1041,IWW,01,XX,sad
1041_MTI_XX_happy,1041_MTI_XX,AudioWAV/1041_MTI_HAP_XX.wav,1041,MTI,01,XX,happy
1041_MTI_XX_sad,1041_MTI_XX,AudioWAV/1041_MTI_SAD_XX.wav,1041,MTI,01,XX,sad
1041_TAI_XX_happy,1041_TAI_XX,AudioWAV/1041_TAI_HAP_XX.wav,1041,TAI,01,XX,happy
1041_TAI_XX_sad,1041_TAI_XX,AudioWAV/1041_TAI_SAD_XX.wav,1041,TAI,01,XX,sad
1041_TIE_XX_happy,1041_TIE_XX,AudioWAV/1041_TIE_HAP_XX.wav,1041,TIE,01,XX,happy
1041_TIE_XX_sad,1041_TIE_XX,AudioWAV/1041_TIE_SAD_XX.wav,1041,TIE,01,XX,sad
1041_TSI_XX_happy,1041_TSI_XX,AudioWAV/1041_TSI_HAP_XX.wav,1041,TSI,01,XX,happy
1041_TSI_XX_sad,1041_TSI_XX,AudioWAV/1041_TSI_SAD_XX.wav,1041,TSI,01,XX,sad
1041_WSI_XX_happy,1041_WSI_XX,AudioWAV/1041_WSI_HAP_XX.wav,1041,WSI,01,XX,happy
1041_WSI_XX_sad,1041_WSI_XX,AudioWAV/1041_WSI_SAD_XX.wav,1041,WSI,01,XX,sad
1042_DFA_XX_happy,1042_DFA_XX,AudioWAV/1042_DFA_HAP_XX.wav,1042,DFA,01,XX,happy
1042_DFA_XX_sad,1042_DFA_XX,AudioWAV/1042_DFA_SAD_XX.wav,1042,DFA,01,XX,sad
1042_IOM_XX_happy,1042_IOM_XX,AudioWAV/1042_IOM_HAP_XX.wav,1042,IOM,01,XX,happy
1042_IOM_XX_sad,1042_IOM_XX,AudioWAV/1042_IOM_SAD_XX.wav,1042,IOM,01,XX,sad
1042_ITH_XX_happy,1042_ITH_XX,AudioWAV/1042_ITH_HAP_XX.wav,1042,ITH,01,XX,happy
1042_ITH_XX_sad,1042_ITH_XX,AudioWAV/1042_ITH_SAD_XX.wav,1042,ITH,01,XX,sad
1042_ITS_XX_happy,1042_ITS_XX,AudioWAV/1042_ITS_HAP_XX.wav,1042,ITS,01,XX,happy
1042_ITS_XX_sad,1042_ITS_XX,AudioWAV/1042_ITS_SAD_XX.wav,1042,ITS,01,XX,sad
1042_IWL_XX_happy,1042_IWL_XX,AudioWAV/1042_IWL_HAP_XX.wav,1042,IWL,01,XX,happy
1042_IWL_XX_sad,1042_IWL_XX,AudioWAV/1042_IWL_SAD_XX.wav,1042,IWL,01,XX,sad
1042_IWW_XX_happy,1042_IWW_XX,AudioWAV/1042_IWW_HAP_XX.wav,1042,IWW,01,XX,happy
1042_IWW_XX_sad,1042_IWW_XX,AudioWAV/1042_IWW_SAD_XX.wav,1042,IWW,01,XX,sad
1042_MTI_XX_happy,1042_MTI_XX,AudioWAV/1042_MTI_HAP_XX.wav,1042,MTI,01,XX,happy
1042_MTI_XX_sad,1042_MTI_XX,AudioWAV/1042_MTI_SAD_XX.wav,1042,MTI,01,XX,sad
1042_TAI_XX_happy,1042_TAI_XX,AudioWAV/1042_TAI_HAP_XX.wav,1042,TAI,01,XX,happy
1042_TAI_XX_sad,1042_TAI_XX,AudioWAV/1042_TAI_SAD_XX.wav,1042,TAI,01,XX,sad
1042_TIE_XX_happy,1042_TIE_XX,AudioWAV/1042_TIE_HAP_XX.wav,1042,TIE,01,XX,happy
1042_TIE_XX_sad,1042_TIE_XX,AudioWAV/1042_TIE_SAD_XX.wav,1042,TIE,01,XX,sad
1042_TSI_XX_happy,1042_TSI_XX,AudioWAV/1042_TSI_HAP_XX.wav,1042,TSI,01,XX,happy
1042_TSI_XX_sad,1042_TSI_XX,AudioWAV/1042_TSI_SAD_XX.wav,1042,TSI,01,XX,sad
1042_WSI_XX_happy,1042_WSI_XX,AudioWAV/1042_WSI_HAP_XX.wav,1042,WSI,01,XX,happy
1042_WSI_XX_sad,1042_WSI_XX,AudioWAV/1042_WSI_SAD_XX.wav,1042,WSI,01,XX,sad
1043_DFA_XX_happy,1043_DFA_XX,AudioWAV/1043_DFA_HAP_XX.wav,1043,DFA,01,XX,happy
1043_DFA_XX_sad,1043_DFA_XX,AudioWAV/1043_DFA_SAD_XX.wav,1043,DFA,01,XX,sad
1043_IOM_XX_happy,1043_IOM_XX,AudioWAV/1043_IOM_HAP_XX.wav,1043,IOM,01,XX,happy
1043_IOM_XX_sad,1043_IOM_XX,AudioWAV/1043_IOM_SAD_XX.wav,1043,IOM,01,XX,sad
1043_ITH_XX_happy,1043_ITH_XX,AudioWAV/1043_ITH_HAP_XX.wav,1043,ITH,01,XX,happy
1043_ITH_XX_sad,1043_ITH_XX,AudioWAV/1043_ITH_SAD_XX.wav,1043,ITH,01,XX,sad
1043_ITS_XX_happy,1043_ITS_XX,AudioWAV/1043_ITS_HAP_XX.wav,1043,ITS,01,XX,happy
1043_ITS_XX_sad,1043_ITS_XX,AudioWAV/1043_ITS_SAD_XX.wav,1043,ITS,01,XX,sad
1043_IWL_XX_happy,1043_IWL_XX,AudioWAV/1043_IWL_HAP_XX.wav,1043,IWL,01,XX,happy
1043_IWL_XX_sad,1043_IWL_XX,AudioWAV/1043_IWL_SAD_XX.wav,1043,IWL,01,XX,sad
1043_IWW_XX_happy,1043_IWW_XX,AudioWAV/1043_IWW_HAP_XX.wav,1043,IWW,01,XX,happy
1043_IWW_XX_sad,1043_IWW_XX,AudioWAV/1043_IWW_SAD_XX.wav,1043,IWW,01,XX,sad
1043_MTI_XX_happy,1043_MTI_XX,AudioWAV/1043_MTI_HAP_XX.wav,1043,MTI,01,XX,happy
1043_MTI_XX_sad,1043_MTI_XX,AudioWAV/1043_MTI_SAD_XX.wav,1043,MTI,01,XX,sad
1043_TAI_XX_happy,1043_TAI_XX,AudioWAV/1043_TAI_HAP_XX.wav,1043,TAI,01,XX,happy
1043_TAI_XX_sad,1043_TAI_XX,AudioWAV/1043_TAI_SAD_XX.wav,1043,TAI,01,XX,sad
1043_TIE_XX_happy,1043_TIE_XX,AudioWAV/1043_TIE_HAP_XX.wav,1043,TIE,01,XX,happy
1043_TIE_XX_sad,1043_TIE_XX,AudioWAV/1043_TIE_SAD_XX.wav,1043,TIE,01,XX,sad
1043_TSI_XX_happy,1043_TSI_XX,AudioWAV/1043_TSI_HAP_XX.wav,1043,TSI,01,XX,happy
1043_TSI_XX_sad,1043_TSI_XX,AudioWAV/1043_TSI_SAD_XX.wav,1043,TSI,01,XX,sad
1043_WSI_XX_happy,1043_WSI_XX,AudioWAV/1043_WSI_HAP_XX.wav,1043,WSI,01,XX,happy
1043_WSI_XX_sad,1043_WSI_XX,AudioWAV/1043_WSI_SAD_XX.wav,1043,WSI,01,XX,sad
1044_DFA_XX_happy,1044_DFA_XX,AudioWAV/1044_DFA_HAP_XX.wav,1044,DFA,01,XX,happy
1044_DFA_XX_sad,1044_DFA_XX,AudioWAV/1044_DFA_SAD_XX.wav,1044,DFA,01,XX,sad
1044_IOM_XX_happy,1044_IOM_XX,AudioWAV/1044_IOM_HAP_XX.wav,1044,IOM,01,XX,happy
1044_IOM_XX_sad,1044_IOM_XX,AudioWAV/1044_IOM_SAD_XX.wav,1044,IOM,01,XX,sad
1044_ITH_XX_happy,1044_ITH_XX,AudioWAV/1044_ITH_HAP_XX.wav,1044,ITH,01,XX,happy
1044_ITH_XX_sad,1044_ITH_XX,AudioWAV/1044_ITH_SAD_XX.wav,1044,ITH,01,XX,sad
1044_ITS_XX_happy,1044_ITS_XX,AudioWAV/1044_ITS_HAP_XX.wav,1044,ITS,01,XX,happy
1044_ITS_XX_sad,1044_ITS_XX,AudioWAV/1044_ITS_SAD_XX.wav,1044,ITS,01,XX,sad
1044_IWL_XX_happy,1044_IWL_XX,AudioWAV/1044_IWL_HAP_XX.wav,1044,IWL,01,XX,happy
1044_IWL_XX_sad,1044_IWL_XX,AudioWAV/1044_IWL_SAD_XX.wav,1044,IWL,01,XX,sad
1044_IWW_XX_happy,1044_IWW_XX,AudioWAV/1044_IWW_HAP_XX.wav,1044,IWW,01,XX,happy
1044_IWW_XX_sad,1044_IWW_XX,AudioWAV/1044_IWW_SAD_XX.wav,1044,IWW,01,XX,sad
1044_MTI_XX_happy,1044_MTI_XX,AudioWAV/1044_MTI_HAP_XX.wav,1044,MTI,01,XX,happy
1044_MTI_XX_sad,1044_MTI_XX,AudioWAV/1044_MTI_SAD_XX.wav,1044,MTI,01,XX,sad
1044_TAI_XX_happy,1044_TAI_XX,AudioWAV/1044_TAI_HAP_XX.wav,1044,TAI,01,XX,happy
1044_TAI_XX_sad,1044_TAI_XX,AudioWAV/1044_TAI_SAD_XX.wav,1044,TAI,01,XX,sad
1044_TIE_XX_happy,1044_TIE_XX,AudioWAV/1044_TIE_HAP_XX.wav,1044,TIE,01,XX,happy
1044_TIE_XX_sad,1044_TIE_XX,AudioWAV/1044_TIE_SAD_XX.wav,1044,TIE,01,XX,sad
1044_TSI_XX_happy,1044_TSI_XX,AudioWAV/1044_TSI_HAP_XX.wav,1044,TSI,01,XX,happy
